PM10,predicted_aqi_actual,predicted_aqi_predicted,actual_aqi_bucket,predicted_aqi_bucket
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
122.0,122.86,224.08,Unhealthy for Sensitive Groups,Very Unhealthy
